student_id,session_id,timestamp,cours_id,time_spent_minutes,pages_visited,video_watched_percent,click_events,notes_taken,forum_posts,revisit_flag,quiz_score,attempts_taken,assignment_score,feedback_rating,days_since_last_activity,cumulative_quiz_score,learning_trend,attention_score,feedback_type,next_module_prediction,success_label,session_id_unified
S0205,S0205_S4,2024-01-31 13:18:00,ENG101,33.61473203411794,9,46.14109041647647,28,0,1,1,87,3,79,2,4,341,85.25,0.16,content_boost,SCI101,1,SID_06124
S0205,S0205_S5,2024-01-16 08:31:00,ENG101,34.435497690412674,2,83.07920758800746,49,1,0,1,100,3,74,4,3,441,88.2,0.2,pace_slow,PHY101,1,SID_06125
S0205,S0205_S6,2024-01-26 08:56:00,SCI101,38.775650263329545,10,48.95573699668774,44,1,1,0,83,1,65,5,7,524,87.33,0.19,content_boost,SCI101,1,SID_06126
S0205,S0205_S7,2024-04-04 07:29:00,MATH101,32.86326535787895,10,52.54437299983351,43,0,1,1,73,3,72,3,8,597,85.29,0.18,good_progress,SCI101,1,SID_06127
S0205,S0205_S8,2024-03-14 17:08:00,PHY101,18.38244291961005,14,89.16144811862222,49,0,5,1,52,3,66,1,2,649,81.12,0.2,content_boost,MATH101,0,SID_06128
S0205,S0205_S9,2024-03-07 14:40:00,PHY101,24.849857225232945,13,53.443508929424326,13,1,2,0,78,2,77,3,4,727,80.78,0.18,revise_prev_topic,SCI101,1,SID_06129
S0205,S0205_S10,2024-04-15 08:50:00,ENG101,48.02635639760081,4,76.8449073306408,36,0,3,1,100,3,87,3,6,827,82.7,0.27,good_progress,MATH101,1,SID_06130
S0205,S0205_S11,2024-04-26 18:10:00,CS101,21.36829710815237,14,78.20694378008226,48,1,2,1,56,1,81,3,5,883,80.27,0.2,revise_prev_topic,CS101,0,SID_06131
S0205,S0205_S12,2024-02-05 07:49:00,ENG101,35.62017493019335,3,77.96638494547163,38,1,3,0,100,2,83,3,7,983,81.92,0.21,revise_prev_topic,PHY101,1,SID_06132
S0205,S0205_S13,2024-02-09 02:06:00,CS101,18.738006685723512,3,67.46606578821753,40,0,2,0,73,1,85,4,1,1056,81.23,0.1,practice_more,PHY101,1,SID_06133
S0205,S0205_S14,2024-02-03 06:18:00,SCI101,37.334565328946496,3,100.0,18,0,0,0,58,3,91,5,8,1114,79.57,0.27,good_progress,CS101,0,SID_06134
S0205,S0205_S15,2024-02-13 02:10:00,SCI101,34.13758670292607,2,55.77968269097804,44,1,1,0,80,2,100,2,9,1194,79.6,0.14,good_progress,CS101,1,SID_06135
S0205,S0205_S16,2024-04-15 05:01:00,CS101,22.417843967689876,9,48.151150491340246,40,1,0,1,68,1,81,2,5,1262,78.88,0.13,practice_more,ENG101,1,SID_06136
S0205,S0205_S17,2024-03-29 10:05:00,CS101,13.40150997084606,10,100.0,36,1,1,0,93,1,69,3,4,1355,79.71,0.16,practice_more,MATH101,1,SID_06137
S0205,S0205_S18,2024-03-17 08:06:00,MATH101,32.07401807738606,2,56.647066522990045,36,1,0,0,92,3,100,5,0,1447,80.39,0.13,good_progress,CS101,1,SID_06138
S0205,S0205_S19,2024-01-04 03:38:00,ENG101,35.24383000095744,11,46.37936141860114,12,1,0,1,32,2,83,4,9,1479,77.84,0.18,pace_slow,ENG101,0,SID_06139
S0205,S0205_S20,2024-01-20 10:45:00,MATH101,19.58819361743952,5,44.447157688186,35,0,0,0,91,1,81,2,7,1570,78.5,0.09,revise_prev_topic,PHY101,1,SID_06140
S0205,S0205_S21,2024-02-08 00:43:00,MATH101,15.163319314155606,10,100.0,33,0,1,1,72,3,80,1,3,1642,78.19,0.17,good_progress,MATH101,1,SID_06141
S0205,S0205_S22,2024-01-17 20:00:00,CS101,41.08933605854672,12,67.20833517466785,27,0,2,1,82,2,74,4,0,1724,78.36,0.26,pace_slow,MATH101,1,SID_06142
S0205,S0205_S23,2024-03-11 13:30:00,SCI101,18.290769259546494,3,100.0,25,0,1,1,72,1,87,4,4,1796,78.09,0.14,revise_prev_topic,PHY101,1,SID_06143
S0205,S0205_S24,2024-01-29 01:31:00,SCI101,25.51961649844253,2,78.04946079685817,40,1,3,0,70,1,87,3,0,1866,77.75,0.15,revise_prev_topic,PHY101,1,SID_06144
S0205,S0205_S25,2024-02-05 09:55:00,PHY101,35.3191273736784,6,100.0,42,0,4,0,77,1,74,3,9,1943,77.72,0.28,revise_prev_topic,SCI101,1,SID_06145
S0205,S0205_S26,2024-01-19 11:09:00,CS101,22.51424865885243,6,43.15995205962214,15,1,1,1,75,1,64,5,2,2018,77.62,0.1,revise_prev_topic,MATH101,1,SID_06146
S0205,S0205_S27,2024-04-05 10:17:00,ENG101,32.67765383008483,10,99.98246183517468,18,1,1,1,74,2,90,2,8,2092,77.48,0.28,revise_prev_topic,CS101,1,SID_06147
S0205,S0205_S28,2024-01-21 16:37:00,ENG101,26.27402038877196,5,68.65184281270137,12,0,1,0,84,1,69,5,1,2176,77.71,0.15,pace_slow,CS101,1,SID_06148
S0205,S0205_S29,2024-03-08 23:04:00,SCI101,33.34448033624656,14,71.64945905917538,10,1,2,1,82,1,77,4,7,2258,77.86,0.25,good_progress,MATH101,1,SID_06149
S0205,S0205_S30,2024-01-23 16:53:00,PHY101,33.66769018932378,12,54.20652631076916,31,0,2,1,91,3,76,3,7,2349,78.3,0.2,good_progress,CS101,1,SID_06150
S0206,S0206_S1,2024-04-01 21:23:00,SCI101,21.13358759817833,6,49.21324806738879,21,1,2,0,71,3,92,5,7,71,71.0,0.11,revise_prev_topic,MATH101,1,SID_06151
S0206,S0206_S2,2024-01-06 18:32:00,PHY101,47.29853736664097,5,73.01919623895998,18,1,1,1,56,3,79,3,7,127,63.5,0.26,good_progress,MATH101,0,SID_06152
S0206,S0206_S3,2024-02-24 21:37:00,ENG101,34.47793515184211,2,91.23642021024312,21,0,3,1,63,2,76,5,3,190,63.33,0.22,practice_more,PHY101,1,SID_06153
S0206,S0206_S4,2024-04-04 06:07:00,SCI101,41.42889563715639,6,90.78195133908297,14,1,2,1,92,2,78,5,0,282,70.5,0.29,content_boost,CS101,1,SID_06154
S0206,S0206_S5,2024-01-23 23:17:00,CS101,13.740517166501236,9,84.31999073070531,19,1,1,1,100,1,80,2,8,382,76.4,0.14,practice_more,MATH101,1,SID_06155
S0206,S0206_S6,2024-01-15 23:04:00,SCI101,20.655455149414397,6,53.25749132226333,20,1,0,1,93,1,89,1,7,475,79.17,0.11,pace_slow,CS101,1,SID_06156
S0206,S0206_S7,2024-04-02 10:27:00,ENG101,16.786109915896642,5,87.21976548641484,23,1,1,0,70,2,59,1,2,545,77.86,0.13,revise_prev_topic,PHY101,0,SID_06157
S0206,S0206_S8,2024-04-28 21:19:00,CS101,19.35465018273411,6,100.0,45,1,0,1,77,3,73,2,1,622,77.75,0.17,good_progress,PHY101,1,SID_06158
S0206,S0206_S9,2024-04-13 23:23:00,SCI101,47.82824667744252,11,58.11752036526654,22,0,4,0,79,3,93,3,8,701,77.89,0.26,pace_slow,CS101,1,SID_06159
S0206,S0206_S10,2024-01-02 16:22:00,MATH101,25.618720356766115,12,100.0,48,0,3,0,87,2,60,2,3,788,78.8,0.25,practice_more,MATH101,0,SID_06160
S0206,S0206_S11,2024-01-29 07:39:00,SCI101,44.73808991345237,11,100.0,10,1,3,0,73,3,81,5,6,861,78.27,0.37,pace_slow,CS101,1,SID_06161
S0206,S0206_S12,2024-01-13 16:40:00,ENG101,33.092404917362174,6,85.85494940769118,13,1,0,0,60,2,74,3,2,921,76.75,0.23,good_progress,SCI101,0,SID_06162
S0206,S0206_S13,2024-01-31 04:39:00,MATH101,26.196006773290478,8,79.93868471022948,42,0,1,0,65,2,58,1,3,986,75.85,0.19,practice_more,CS101,0,SID_06163
S0206,S0206_S14,2024-01-05 01:02:00,SCI101,8.239683243687601,7,30.969107301213995,29,1,1,0,90,3,62,1,4,1076,76.86,0.06,pace_slow,ENG101,1,SID_06164
S0206,S0206_S15,2024-04-12 14:13:00,SCI101,36.22859446389971,6,85.58205373536336,14,1,1,1,68,1,86,1,3,1144,76.27,0.25,revise_prev_topic,PHY101,1,SID_06165
S0206,S0206_S16,2024-03-05 05:50:00,PHY101,40.3516545485459,11,61.42530295710611,48,0,0,0,47,1,76,1,4,1191,74.44,0.24,content_boost,CS101,0,SID_06166
S0206,S0206_S17,2024-03-23 10:14:00,ENG101,6.442354238072419,12,95.1254724969248,33,0,2,1,75,3,75,3,4,1266,74.47,0.12,good_progress,MATH101,1,SID_06167
S0206,S0206_S18,2024-02-05 17:03:00,PHY101,24.18676785028639,7,66.67478881402133,13,1,1,0,91,2,88,3,0,1357,75.39,0.15,pace_slow,CS101,1,SID_06168
S0206,S0206_S19,2024-04-26 18:34:00,MATH101,28.924258604985564,5,63.69278810917199,32,1,2,1,77,1,83,5,6,1434,75.47,0.16,pace_slow,ENG101,1,SID_06169
S0206,S0206_S20,2024-03-28 22:50:00,PHY101,46.55679555253243,4,50.68966881640117,19,0,2,1,89,2,74,5,2,1523,76.15,0.18,practice_more,CS101,1,SID_06170
S0206,S0206_S21,2024-01-21 18:09:00,ENG101,8.970374209476574,12,64.67462145864486,26,0,1,1,60,3,88,2,4,1583,75.38,0.12,pace_slow,ENG101,0,SID_06171
S0206,S0206_S22,2024-03-08 01:55:00,CS101,24.10395397494725,13,53.38407420812544,48,1,0,1,41,3,91,4,9,1624,73.82,0.17,practice_more,PHY101,0,SID_06172
S0206,S0206_S23,2024-04-24 18:54:00,PHY101,43.3287915342633,7,59.38745140789133,49,0,1,0,80,1,75,4,8,1704,74.09,0.22,practice_more,ENG101,1,SID_06173
S0206,S0206_S24,2024-03-01 06:01:00,PHY101,40.39162375627953,14,41.86927787644827,33,0,0,0,97,1,88,4,9,1801,75.04,0.21,pace_slow,PHY101,1,SID_06174
S0206,S0206_S25,2024-04-06 13:09:00,CS101,21.855631337435163,2,71.47683733163828,14,0,1,0,100,3,94,2,5,1901,76.04,0.12,good_progress,PHY101,1,SID_06175
S0206,S0206_S26,2024-03-13 19:10:00,CS101,35.4998589761008,14,100.0,27,0,1,1,78,3,81,2,5,1979,76.12,0.33,practice_more,SCI101,1,SID_06176
S0206,S0206_S27,2024-01-25 00:12:00,SCI101,30.151460821772204,9,89.35662984892579,32,0,4,1,93,3,74,4,5,2072,76.74,0.24,practice_more,PHY101,1,SID_06177
S0206,S0206_S28,2024-02-08 04:05:00,MATH101,45.62219901239847,2,79.91596540159608,10,0,2,0,96,3,87,1,3,2168,77.43,0.26,practice_more,SCI101,1,SID_06178
S0206,S0206_S29,2024-02-22 14:15:00,CS101,33.24933138727758,9,52.58411090942812,16,1,0,0,75,3,94,5,4,2243,77.34,0.18,content_boost,PHY101,1,SID_06179
S0206,S0206_S30,2024-02-26 09:55:00,CS101,36.711712418849146,12,66.74754885296215,11,0,1,1,68,3,93,3,6,2311,77.03,0.24,practice_more,MATH101,1,SID_06180
S0207,S0207_S1,2024-02-10 06:22:00,MATH101,48.80394334670184,11,76.2511572145249,49,1,0,1,88,1,75,5,2,88,88.0,0.32,pace_slow,ENG101,1,SID_06181
S0207,S0207_S2,2024-02-04 08:45:00,CS101,36.768464352191245,11,59.73992091178534,25,1,0,1,87,3,86,2,2,175,87.5,0.22,revise_prev_topic,PHY101,1,SID_06182
S0207,S0207_S3,2024-03-08 16:16:00,PHY101,47.16458256267385,10,62.05178990680092,19,1,1,0,78,2,74,1,4,253,84.33,0.26,practice_more,MATH101,1,SID_06183
S0207,S0207_S4,2024-02-18 13:29:00,ENG101,27.89601335147854,4,62.09889134707425,33,0,2,0,68,3,78,2,3,321,80.25,0.14,revise_prev_topic,ENG101,1,SID_06184
S0207,S0207_S5,2024-04-12 20:02:00,SCI101,35.310929589840555,12,56.35147212227856,22,1,2,0,100,3,78,5,5,421,84.2,0.21,practice_more,CS101,1,SID_06185
S0207,S0207_S6,2024-03-10 05:58:00,MATH101,21.89997392558185,3,62.54318579513873,24,0,0,1,79,2,100,4,8,500,83.33,0.11,pace_slow,ENG101,1,SID_06186
S0207,S0207_S7,2024-01-29 12:53:00,SCI101,15.51388505401362,8,75.67972219825347,46,0,2,1,68,1,72,2,7,568,81.14,0.13,content_boost,ENG101,1,SID_06187
S0207,S0207_S8,2024-02-27 09:04:00,SCI101,32.53753554485931,5,79.4493921033122,36,0,5,0,58,1,90,1,0,626,78.25,0.21,revise_prev_topic,ENG101,0,SID_06188
S0207,S0207_S9,2024-02-17 16:08:00,CS101,43.14797687699707,3,7.088354358916099,11,1,1,1,59,3,90,5,4,685,76.11,0.04,content_boost,SCI101,0,SID_06189
S0207,S0207_S10,2024-01-27 02:15:00,SCI101,44.91618425691605,13,91.04197205627432,28,0,3,1,61,1,63,4,8,746,74.6,0.36,content_boost,PHY101,1,SID_06190
S0207,S0207_S11,2024-02-27 09:13:00,MATH101,15.16997649353717,9,55.27052059508659,18,0,2,0,86,2,69,5,3,832,75.64,0.12,content_boost,MATH101,1,SID_06191
S0207,S0207_S12,2024-02-26 06:45:00,SCI101,39.8988931661175,4,61.46597110342879,46,0,0,0,81,1,89,5,2,913,76.08,0.19,content_boost,MATH101,1,SID_06192
S0207,S0207_S13,2024-01-17 20:43:00,MATH101,61.39946904953616,8,63.68154518068241,28,0,2,1,100,3,67,4,7,1013,77.92,0.31,content_boost,PHY101,1,SID_06193
S0207,S0207_S14,2024-01-07 05:53:00,ENG101,23.59516532694532,10,59.58317231512302,44,1,1,1,86,2,84,2,0,1099,78.5,0.16,good_progress,CS101,1,SID_06194
S0207,S0207_S15,2024-04-27 17:42:00,PHY101,24.417834824359744,14,90.15331118900914,45,0,1,0,72,1,91,3,1,1171,78.07,0.24,practice_more,SCI101,1,SID_06195
S0207,S0207_S16,2024-04-07 03:47:00,PHY101,17.560126642394405,5,68.67591104725881,41,0,1,0,86,2,82,2,5,1257,78.56,0.11,good_progress,SCI101,1,SID_06196
S0207,S0207_S17,2024-03-11 17:53:00,MATH101,29.700945414398745,9,75.87104340693352,48,1,2,0,84,1,82,4,0,1341,78.88,0.21,revise_prev_topic,CS101,1,SID_06197
S0207,S0207_S18,2024-01-12 05:17:00,ENG101,33.11300680112931,12,100.0,46,1,1,1,85,1,94,3,1,1426,79.22,0.3,revise_prev_topic,CS101,1,SID_06198
S0207,S0207_S19,2024-04-29 22:52:00,MATH101,23.91600071874263,13,50.4328477320872,49,0,0,1,70,2,85,5,0,1496,78.74,0.17,practice_more,PHY101,1,SID_06199
S0207,S0207_S20,2024-03-02 23:09:00,ENG101,41.92802809412785,3,71.3586691658724,17,1,3,0,83,2,74,5,4,1579,78.95,0.22,revise_prev_topic,ENG101,1,SID_06200
S0207,S0207_S21,2024-03-25 14:31:00,MATH101,7.8460857017990335,2,81.75960405232895,49,0,2,1,80,1,89,4,0,1659,79.0,0.06,revise_prev_topic,ENG101,1,SID_06201
S0207,S0207_S22,2024-04-20 03:22:00,CS101,26.022142324729483,14,90.18627719031043,46,0,1,1,57,3,74,3,4,1716,78.0,0.25,pace_slow,SCI101,0,SID_06202
S0207,S0207_S23,2024-02-28 07:54:00,MATH101,38.26882377906836,12,42.22171912490857,22,1,1,0,87,3,78,4,2,1803,78.39,0.19,content_boost,MATH101,1,SID_06203
S0207,S0207_S24,2024-04-28 15:28:00,CS101,34.23308610645602,12,87.13682403710104,13,1,1,1,79,1,76,4,6,1882,78.42,0.28,pace_slow,MATH101,1,SID_06204
S0207,S0207_S25,2024-03-12 00:31:00,ENG101,38.57284777038458,8,47.60972822185669,42,1,1,0,86,3,92,3,2,1968,78.72,0.18,practice_more,SCI101,1,SID_06205
S0207,S0207_S26,2024-04-01 06:10:00,CS101,21.90320854766526,2,52.16864258313055,27,1,1,0,72,2,74,2,9,2040,78.46,0.09,practice_more,CS101,1,SID_06206
S0207,S0207_S27,2024-02-17 16:01:00,SCI101,33.32095533836582,11,92.97996337012604,27,0,0,0,61,3,78,5,2,2101,77.81,0.28,revise_prev_topic,ENG101,1,SID_06207
S0207,S0207_S28,2024-04-04 11:32:00,MATH101,21.40452096019015,11,100.0,34,1,1,1,95,2,81,4,4,2196,78.43,0.22,revise_prev_topic,ENG101,1,SID_06208
S0207,S0207_S29,2024-02-18 22:13:00,ENG101,37.72376064861096,6,40.757289680907526,32,1,1,1,89,2,61,5,4,2285,78.79,0.14,pace_slow,SCI101,1,SID_06209
S0207,S0207_S30,2024-01-04 19:58:00,MATH101,27.798733728072825,2,84.41719668357284,18,1,2,0,89,3,89,1,5,2374,79.13,0.17,revise_prev_topic,ENG101,1,SID_06210
S0208,S0208_S1,2024-03-16 17:56:00,CS101,15.630676194402623,12,23.54513987162176,33,1,3,0,90,3,71,5,4,90,90.0,0.1,revise_prev_topic,SCI101,1,SID_06211
S0208,S0208_S2,2024-01-21 17:50:00,PHY101,23.3207426362178,8,59.93156411225747,18,0,2,0,68,2,73,5,7,158,79.0,0.15,good_progress,SCI101,1,SID_06212
S0208,S0208_S3,2024-02-05 14:57:00,MATH101,46.10401874775625,11,46.64879128752271,24,1,2,1,76,1,67,1,2,234,78.0,0.22,practice_more,SCI101,1,SID_06213
S0208,S0208_S4,2024-02-29 15:29:00,PHY101,27.740728245454797,6,66.95140396823224,25,0,1,1,100,2,88,2,6,334,83.5,0.16,revise_prev_topic,MATH101,1,SID_06214
S0208,S0208_S5,2024-04-19 04:49:00,CS101,29.658684581333578,11,75.89480842462676,42,0,1,0,75,1,74,5,9,409,81.8,0.22,pace_slow,SCI101,1,SID_06215
S0208,S0208_S6,2024-02-06 13:16:00,MATH101,31.929544690274035,5,100.0,34,1,1,1,68,1,84,2,3,477,79.5,0.25,practice_more,CS101,1,SID_06216
S0208,S0208_S7,2024-01-11 06:49:00,PHY101,32.14677170468204,10,59.31189804446302,46,0,2,0,72,1,96,5,7,549,78.43,0.19,pace_slow,PHY101,1,SID_06217
S0208,S0208_S8,2024-01-31 08:43:00,ENG101,36.19393609292061,14,55.868666989614425,20,1,0,1,89,3,81,3,1,638,79.75,0.23,practice_more,PHY101,1,SID_06218
S0208,S0208_S9,2024-03-04 12:00:00,MATH101,17.823066565559984,10,15.225739304098326,31,0,1,1,90,1,72,2,4,728,80.89,0.08,content_boost,PHY101,1,SID_06219
S0208,S0208_S10,2024-01-05 19:43:00,CS101,32.613300849905634,11,100.0,19,1,0,0,74,3,79,2,0,802,80.2,0.29,content_boost,CS101,1,SID_06220
S0208,S0208_S11,2024-01-10 23:32:00,CS101,24.661414679568693,13,69.74656318362233,10,1,0,1,72,1,76,5,3,874,79.45,0.2,good_progress,SCI101,1,SID_06221
S0208,S0208_S12,2024-02-24 01:48:00,ENG101,26.306133533040924,13,47.79147272121725,40,1,1,0,89,3,68,2,1,963,80.25,0.17,practice_more,SCI101,1,SID_06222
S0208,S0208_S13,2024-01-07 14:34:00,CS101,18.767489242297533,7,68.82126477892052,44,1,3,1,75,1,92,1,6,1038,79.85,0.13,good_progress,SCI101,1,SID_06223
S0208,S0208_S14,2024-02-26 13:50:00,CS101,32.48967449456961,7,96.82411397212717,47,1,3,1,85,2,87,2,2,1123,80.21,0.26,pace_slow,PHY101,1,SID_06224
S0208,S0208_S15,2024-01-29 11:39:00,ENG101,12.49076607016114,2,61.28356819052932,19,0,1,1,66,3,96,3,7,1189,79.27,0.06,good_progress,ENG101,1,SID_06225
S0208,S0208_S16,2024-01-25 06:48:00,PHY101,19.42501764996793,13,69.24954000344569,37,0,0,1,100,1,79,4,2,1289,80.56,0.18,good_progress,MATH101,1,SID_06226
S0208,S0208_S17,2024-02-22 17:47:00,PHY101,34.115608277886736,11,83.65051294953757,39,1,3,1,55,1,78,1,5,1344,79.06,0.26,revise_prev_topic,PHY101,0,SID_06227
S0208,S0208_S18,2024-03-07 10:55:00,PHY101,29.7738507708356,10,36.81056975355386,12,0,4,1,53,2,69,4,0,1397,77.61,0.14,revise_prev_topic,PHY101,0,SID_06228
S0208,S0208_S19,2024-02-06 22:15:00,CS101,29.838168088161,9,69.41580992976957,24,1,2,1,72,2,70,3,8,1469,77.32,0.2,revise_prev_topic,SCI101,1,SID_06229
S0208,S0208_S20,2024-02-20 08:09:00,ENG101,31.222249506086246,8,53.99693662374585,28,1,1,0,96,1,89,2,6,1565,78.25,0.17,pace_slow,ENG101,1,SID_06230
S0208,S0208_S21,2024-01-18 09:58:00,ENG101,33.90431790345165,13,85.82469824124105,11,0,2,0,100,1,81,4,8,1665,79.29,0.28,practice_more,PHY101,1,SID_06231
S0208,S0208_S22,2024-02-06 03:14:00,CS101,31.912912359023316,9,76.71872877765234,46,1,1,1,85,2,91,5,9,1750,79.55,0.22,good_progress,PHY101,1,SID_06232
S0208,S0208_S23,2024-02-05 08:45:00,CS101,44.44558798934768,6,99.5719228544082,24,0,1,1,72,1,93,4,6,1822,79.22,0.34,content_boost,SCI101,1,SID_06233
S0208,S0208_S24,2024-04-16 10:05:00,SCI101,34.311724276669906,6,87.48305765769669,24,1,1,0,87,3,74,3,6,1909,79.54,0.24,practice_more,CS101,1,SID_06234
S0208,S0208_S25,2024-01-12 19:50:00,ENG101,37.81054325058629,7,37.80527916180256,39,0,2,0,64,3,70,4,9,1973,78.92,0.14,pace_slow,SCI101,1,SID_06235
S0208,S0208_S26,2024-04-06 06:41:00,CS101,16.677696576075988,9,94.62785526196886,29,1,2,0,67,2,74,2,7,2040,78.46,0.17,pace_slow,CS101,1,SID_06236
S0208,S0208_S27,2024-03-19 03:15:00,SCI101,31.62031100669005,9,64.56240348777736,38,1,1,1,89,3,72,4,5,2129,78.85,0.2,practice_more,MATH101,1,SID_06237
S0208,S0208_S28,2024-03-03 11:56:00,PHY101,27.254842659585265,11,20.06320175586465,16,0,0,1,96,2,87,2,3,2225,79.46,0.11,revise_prev_topic,ENG101,1,SID_06238
S0208,S0208_S29,2024-04-06 22:12:00,ENG101,26.19979626652394,14,62.1113787334692,34,0,0,0,59,3,69,1,7,2284,78.76,0.2,content_boost,SCI101,0,SID_06239
S0208,S0208_S30,2024-04-18 02:57:00,MATH101,46.00510340199151,6,46.49430178823218,11,1,0,1,70,3,83,4,1,2354,78.47,0.18,revise_prev_topic,SCI101,1,SID_06240
S0209,S0209_S1,2024-04-09 02:04:00,SCI101,5.204393926819879,6,53.955131858966126,40,1,2,0,68,3,89,2,0,68,68.0,0.06,content_boost,PHY101,1,SID_06241
S0209,S0209_S2,2024-02-08 13:01:00,ENG101,20.43788104920303,6,67.4316258795284,23,1,1,1,69,1,77,4,4,137,68.5,0.13,good_progress,MATH101,1,SID_06242
S0209,S0209_S3,2024-03-18 02:52:00,PHY101,20.67091107516105,6,97.4521602667188,48,0,0,1,82,3,71,5,2,219,73.0,0.17,revise_prev_topic,CS101,1,SID_06243
S0209,S0209_S4,2024-01-28 13:37:00,CS101,23.93679248649517,13,93.95753973945747,16,0,2,0,62,1,80,5,7,281,70.25,0.24,practice_more,SCI101,1,SID_06244
S0209,S0209_S5,2024-03-16 18:59:00,CS101,22.21155220969612,6,57.06339556662815,22,0,1,0,59,1,67,2,6,340,68.0,0.12,practice_more,ENG101,0,SID_06245
S0209,S0209_S6,2024-03-10 12:38:00,MATH101,33.48287080637649,9,81.6022750048783,24,0,2,1,84,2,78,1,4,424,70.67,0.24,practice_more,PHY101,1,SID_06246
S0209,S0209_S7,2024-01-10 20:55:00,ENG101,30.02699600762484,4,96.3850447370464,29,0,3,1,91,2,74,4,6,515,73.57,0.22,good_progress,PHY101,1,SID_06247
S0209,S0209_S8,2024-03-26 10:04:00,PHY101,37.79924792870099,6,77.45721775962737,20,0,1,0,65,2,68,5,2,580,72.5,0.24,revise_prev_topic,SCI101,1,SID_06248
S0209,S0209_S9,2024-03-13 03:58:00,PHY101,16.738698993785334,13,83.95579782482207,12,1,1,1,71,1,79,1,7,651,72.33,0.18,pace_slow,ENG101,1,SID_06249
S0209,S0209_S10,2024-02-26 01:46:00,SCI101,42.65014768967672,13,76.96813105365169,23,0,3,0,94,1,68,2,3,745,74.5,0.31,good_progress,MATH101,1,SID_06250
S0209,S0209_S11,2024-02-22 09:28:00,MATH101,37.15105456036272,9,44.37693844830824,16,0,1,1,100,3,83,2,2,845,76.82,0.17,content_boost,SCI101,1,SID_06251
S0209,S0209_S12,2024-02-15 15:56:00,CS101,25.978481064976062,12,61.242900093999424,43,1,0,1,100,3,88,2,7,945,78.75,0.19,practice_more,CS101,1,SID_06252
S0209,S0209_S13,2024-01-29 02:57:00,SCI101,36.34835773321612,5,100.0,49,0,2,0,82,3,74,5,0,1027,79.0,0.28,practice_more,PHY101,1,SID_06253
S0209,S0209_S14,2024-02-24 19:36:00,CS101,11.957188131147934,2,80.60079164038575,20,0,1,1,89,2,76,4,9,1116,79.71,0.08,content_boost,ENG101,1,SID_06254
S0209,S0209_S15,2024-01-20 14:44:00,PHY101,37.84161060326189,6,38.76714431152811,32,0,0,1,57,2,59,5,0,1173,78.2,0.14,good_progress,SCI101,0,SID_06255
S0209,S0209_S16,2024-02-24 10:10:00,MATH101,28.647972417029784,12,65.33597502887676,11,1,0,1,67,1,72,4,7,1240,77.5,0.2,content_boost,SCI101,1,SID_06256
S0209,S0209_S17,2024-02-20 09:33:00,SCI101,25.44433550191956,2,61.6366018828616,43,1,1,0,73,1,88,5,7,1313,77.24,0.12,content_boost,MATH101,1,SID_06257
S0209,S0209_S18,2024-01-10 16:23:00,ENG101,41.41266149987576,6,68.5658065048791,48,0,0,0,95,2,51,2,6,1408,78.22,0.23,pace_slow,MATH101,0,SID_06258
S0209,S0209_S19,2024-02-02 06:59:00,CS101,34.34647339871788,5,48.10520736308002,30,0,4,0,100,2,72,4,2,1508,79.37,0.14,good_progress,CS101,1,SID_06259
S0209,S0209_S20,2024-01-20 06:30:00,MATH101,39.21022031402314,5,64.48104005490869,47,1,0,1,100,3,80,1,2,1608,80.4,0.2,pace_slow,CS101,1,SID_06260
S0209,S0209_S21,2024-03-07 11:40:00,SCI101,34.95717760542788,4,100.0,13,1,3,1,58,1,79,4,2,1666,79.33,0.26,pace_slow,MATH101,0,SID_06261
S0209,S0209_S22,2024-02-06 20:48:00,PHY101,15.384815653367625,9,75.91618828702688,34,1,2,0,92,2,91,2,6,1758,79.91,0.14,good_progress,CS101,1,SID_06262
S0209,S0209_S23,2024-04-17 23:07:00,PHY101,27.709157157747715,14,51.04611245059364,40,1,3,0,74,1,73,3,9,1832,79.65,0.19,practice_more,ENG101,1,SID_06263
S0209,S0209_S24,2024-04-16 23:28:00,ENG101,34.73141938210441,3,30.960811693324736,30,0,0,0,84,1,91,4,1,1916,79.83,0.09,good_progress,PHY101,1,SID_06264
S0209,S0209_S25,2024-01-21 19:39:00,ENG101,23.81982109681121,8,86.78725297504715,16,1,3,1,59,2,75,1,3,1975,79.0,0.19,practice_more,CS101,0,SID_06265
S0209,S0209_S26,2024-01-04 17:57:00,PHY101,34.67500518968356,12,100.0,16,1,1,1,67,3,92,3,4,2042,78.54,0.31,pace_slow,SCI101,1,SID_06266
S0209,S0209_S27,2024-01-28 20:01:00,CS101,13.40262819107027,10,77.37638825473044,44,1,3,0,99,3,90,3,6,2141,79.3,0.14,good_progress,PHY101,1,SID_06267
S0209,S0209_S28,2024-03-07 00:30:00,MATH101,31.52916514589617,13,94.04538946070284,21,0,1,1,66,2,100,5,1,2207,78.82,0.28,content_boost,MATH101,1,SID_06268
S0209,S0209_S29,2024-02-25 03:33:00,ENG101,17.293661419641893,14,78.98833365409439,13,0,1,1,56,1,85,5,4,2263,78.03,0.18,good_progress,SCI101,0,SID_06269
S0209,S0209_S30,2024-04-21 15:37:00,SCI101,22.365160751749173,7,54.26219847702467,36,1,1,0,47,1,91,2,1,2310,77.0,0.13,practice_more,ENG101,0,SID_06270
